context	ref	alt	mu	methylation_level	worst_csq	coverage	AM_CLASS	high_AM_SCORE	variant_count	singleton_count
CAA	A	C	1.9615e-09	0	missense_variant	51	ambiguous	0	54	36
CAA	A	C	1.9615e-09	0	missense_variant	51	benign	0	235	134
CAA	A	C	1.9615e-09	0	missense_variant	51	pathogenic	0	33	21
CAA	A	C	1.9615e-09	0	missense_variant	51	pathogenic	1	69	49
CAA	A	C	1.9615e-09	0	missense_variant	51	NA	NA	16	10
CAA	A	C	1.9615e-09	0	missense_variant	52	ambiguous	0	42	33
CAA	A	C	1.9615e-09	0	missense_variant	52	benign	0	209	124
CAA	A	C	1.9615e-09	0	missense_variant	52	pathogenic	0	21	14
CAA	A	C	1.9615e-09	0	missense_variant	52	pathogenic	1	59	41
CAA	A	C	1.9615e-09	0	missense_variant	52	NA	NA	23	14
CAA	A	C	1.9615e-09	0	missense_variant	53	ambiguous	0	48	26
CAA	A	C	1.9615e-09	0	missense_variant	53	benign	0	240	166
CAA	A	C	1.9615e-09	0	missense_variant	53	pathogenic	0	31	16
CAA	A	C	1.9615e-09	0	missense_variant	53	pathogenic	1	56	40
CAA	A	C	1.9615e-09	0	missense_variant	53	NA	NA	20	12
CAA	A	C	1.9615e-09	0	missense_variant	54	ambiguous	0	43	31
CAA	A	C	1.9615e-09	0	missense_variant	54	benign	0	252	152
CAA	A	C	1.9615e-09	0	missense_variant	54	pathogenic	0	43	22
CAA	A	C	1.9615e-09	0	missense_variant	54	pathogenic	1	58	38
CAA	A	C	1.9615e-09	0	missense_variant	54	NA	NA	9	7
CAA	A	C	1.9615e-09	0	missense_variant	55	ambiguous	0	48	28
CAA	A	C	1.9615e-09	0	missense_variant	55	benign	0	255	157
CAA	A	C	1.9615e-09	0	missense_variant	55	pathogenic	0	41	30
CAA	A	C	1.9615e-09	0	missense_variant	55	pathogenic	1	55	35
CAA	A	C	1.9615e-09	0	missense_variant	55	NA	NA	11	8
CAA	A	C	1.9615e-09	0	missense_variant	56	ambiguous	0	36	30
CAA	A	C	1.9615e-09	0	missense_variant	56	benign	0	239	138
CAA	A	C	1.9615e-09	0	missense_variant	56	pathogenic	0	36	24
CAA	A	C	1.9615e-09	0	missense_variant	56	pathogenic	1	62	43
CAA	A	C	1.9615e-09	0	missense_variant	56	NA	NA	12	6
CAA	A	C	1.9615e-09	0	missense_variant	57	ambiguous	0	40	21
CAA	A	C	1.9615e-09	0	missense_variant	57	benign	0	227	135
CAA	A	C	1.9615e-09	0	missense_variant	57	pathogenic	0	45	26
CAA	A	C	1.9615e-09	0	missense_variant	57	pathogenic	1	54	40
CAA	A	C	1.9615e-09	0	missense_variant	57	NA	NA	19	13
CAA	A	C	1.9615e-09	0	missense_variant	58	ambiguous	0	40	28
CAA	A	C	1.9615e-09	0	missense_variant	58	benign	0	225	138
CAA	A	C	1.9615e-09	0	missense_variant	58	pathogenic	0	41	28
CAA	A	C	1.9615e-09	0	missense_variant	58	pathogenic	1	64	46
CAA	A	C	1.9615e-09	0	missense_variant	58	NA	NA	18	10
CAA	A	C	1.9615e-09	0	missense_variant	59	ambiguous	0	35	21
CAA	A	C	1.9615e-09	0	missense_variant	59	benign	0	240	144
CAA	A	C	1.9615e-09	0	missense_variant	59	pathogenic	0	37	24
CAA	A	C	1.9615e-09	0	missense_variant	59	pathogenic	1	61	43
CAA	A	C	1.9615e-09	0	missense_variant	59	NA	NA	12	8
CAA	A	C	1.9615e-09	0	missense_variant	60	ambiguous	0	38	26
CAA	A	C	1.9615e-09	0	missense_variant	60	benign	0	223	133
CAA	A	C	1.9615e-09	0	missense_variant	60	pathogenic	0	28	20
CAA	A	C	1.9615e-09	0	missense_variant	60	pathogenic	1	54	43
CAA	A	C	1.9615e-09	0	missense_variant	60	NA	NA	21	13
CAA	A	C	1.9615e-09	0	missense_variant	61	ambiguous	0	36	20
CAA	A	C	1.9615e-09	0	missense_variant	61	benign	0	219	142
CAA	A	C	1.9615e-09	0	missense_variant	61	pathogenic	0	28	19
CAA	A	C	1.9615e-09	0	missense_variant	61	pathogenic	1	52	30
CAA	A	C	1.9615e-09	0	missense_variant	61	NA	NA	15	8
CAA	A	C	1.9615e-09	0	missense_variant	62	ambiguous	0	35	24
CAA	A	C	1.9615e-09	0	missense_variant	62	benign	0	244	144
CAA	A	C	1.9615e-09	0	missense_variant	62	pathogenic	0	41	28
CAA	A	C	1.9615e-09	0	missense_variant	62	pathogenic	1	63	41
CAA	A	C	1.9615e-09	0	missense_variant	62	NA	NA	13	6
CAA	A	C	1.9615e-09	0	missense_variant	63	ambiguous	0	37	24
CAA	A	C	1.9615e-09	0	missense_variant	63	benign	0	203	118
CAA	A	C	1.9615e-09	0	missense_variant	63	pathogenic	0	26	20
CAA	A	C	1.9615e-09	0	missense_variant	63	pathogenic	1	60	40
CAA	A	C	1.9615e-09	0	missense_variant	63	NA	NA	11	2
CAA	A	C	1.9615e-09	0	missense_variant	64	ambiguous	0	30	19
CAA	A	C	1.9615e-09	0	missense_variant	64	benign	0	235	147
CAA	A	C	1.9615e-09	0	missense_variant	64	pathogenic	0	31	17
CAA	A	C	1.9615e-09	0	missense_variant	64	pathogenic	1	62	45
CAA	A	C	1.9615e-09	0	missense_variant	64	NA	NA	23	17
CAA	A	C	1.9615e-09	0	missense_variant	65	ambiguous	0	35	22
CAA	A	C	1.9615e-09	0	missense_variant	65	benign	0	231	147
CAA	A	C	1.9615e-09	0	missense_variant	65	pathogenic	0	29	20
CAA	A	C	1.9615e-09	0	missense_variant	65	pathogenic	1	65	49
CAA	A	C	1.9615e-09	0	missense_variant	65	NA	NA	15	9
CAA	A	C	1.9615e-09	0	missense_variant	66	ambiguous	0	47	32
CAA	A	C	1.9615e-09	0	missense_variant	66	benign	0	240	164
CAA	A	C	1.9615e-09	0	missense_variant	66	pathogenic	0	25	18
CAA	A	C	1.9615e-09	0	missense_variant	66	pathogenic	1	56	37
CAA	A	C	1.9615e-09	0	missense_variant	66	NA	NA	17	11
CAA	A	C	1.9615e-09	0	missense_variant	67	ambiguous	0	40	33
CAA	A	C	1.9615e-09	0	missense_variant	67	benign	0	221	138
CAA	A	C	1.9615e-09	0	missense_variant	67	pathogenic	0	27	15
CAA	A	C	1.9615e-09	0	missense_variant	67	pathogenic	1	56	31
CAA	A	C	1.9615e-09	0	missense_variant	67	NA	NA	14	7
CAA	A	C	1.9615e-09	0	missense_variant	68	ambiguous	0	34	25
CAA	A	C	1.9615e-09	0	missense_variant	68	benign	0	213	131
CAA	A	C	1.9615e-09	0	missense_variant	68	pathogenic	0	24	13
CAA	A	C	1.9615e-09	0	missense_variant	68	pathogenic	1	56	39
CAA	A	C	1.9615e-09	0	missense_variant	68	NA	NA	20	11
CAA	A	C	1.9615e-09	0	missense_variant	69	ambiguous	0	34	16
CAA	A	C	1.9615e-09	0	missense_variant	69	benign	0	209	124
CAA	A	C	1.9615e-09	0	missense_variant	69	pathogenic	0	31	26
CAA	A	C	1.9615e-09	0	missense_variant	69	pathogenic	1	55	42
CAA	A	C	1.9615e-09	0	missense_variant	69	NA	NA	15	12
CAA	A	C	1.9615e-09	0	missense_variant	70	ambiguous	0	30	17
CAA	A	C	1.9615e-09	0	missense_variant	70	benign	0	201	119
CAA	A	C	1.9615e-09	0	missense_variant	70	pathogenic	0	32	22
CAA	A	C	1.9615e-09	0	missense_variant	70	pathogenic	1	34	27
CAA	A	C	1.9615e-09	0	missense_variant	70	NA	NA	16	10
CAA	A	C	1.9615e-09	0	missense_variant	71	ambiguous	0	33	26
CAA	A	C	1.9615e-09	0	missense_variant	71	benign	0	209	127
CAA	A	C	1.9615e-09	0	missense_variant	71	pathogenic	0	25	20
CAA	A	C	1.9615e-09	0	missense_variant	71	pathogenic	1	34	24
CAA	A	C	1.9615e-09	0	missense_variant	71	NA	NA	8	5
CAA	A	C	1.9615e-09	0	missense_variant	72	ambiguous	0	34	24
CAA	A	C	1.9615e-09	0	missense_variant	72	benign	0	182	109
CAA	A	C	1.9615e-09	0	missense_variant	72	pathogenic	0	19	13
CAA	A	C	1.9615e-09	0	missense_variant	72	pathogenic	1	41	34
CAA	A	C	1.9615e-09	0	missense_variant	72	NA	NA	10	6
CAA	A	C	1.9615e-09	0	missense_variant	73	ambiguous	0	33	21
CAA	A	C	1.9615e-09	0	missense_variant	73	benign	0	205	119
CAA	A	C	1.9615e-09	0	missense_variant	73	pathogenic	0	27	19
CAA	A	C	1.9615e-09	0	missense_variant	73	pathogenic	1	41	26
CAA	A	C	1.9615e-09	0	missense_variant	73	NA	NA	10	8
CAA	A	C	1.9615e-09	0	missense_variant	74	ambiguous	0	28	23
CAA	A	C	1.9615e-09	0	missense_variant	74	benign	0	206	127
CAA	A	C	1.9615e-09	0	missense_variant	74	pathogenic	0	31	24
CAA	A	C	1.9615e-09	0	missense_variant	74	pathogenic	1	59	45
CAA	A	C	1.9615e-09	0	missense_variant	74	NA	NA	12	7
CAA	A	C	1.9615e-09	0	missense_variant	75	ambiguous	0	35	20
CAA	A	C	1.9615e-09	0	missense_variant	75	benign	0	217	139
CAA	A	C	1.9615e-09	0	missense_variant	75	pathogenic	0	28	20
CAA	A	C	1.9615e-09	0	missense_variant	75	pathogenic	1	48	30
CAA	A	C	1.9615e-09	0	missense_variant	75	NA	NA	15	10
CAA	A	C	1.9615e-09	0	missense_variant	76	ambiguous	0	31	16
CAA	A	C	1.9615e-09	0	missense_variant	76	benign	0	188	102
CAA	A	C	1.9615e-09	0	missense_variant	76	pathogenic	0	20	13
CAA	A	C	1.9615e-09	0	missense_variant	76	pathogenic	1	52	36
CAA	A	C	1.9615e-09	0	missense_variant	76	NA	NA	7	3
CAA	A	C	1.9615e-09	0	missense_variant	77	ambiguous	0	29	24
CAA	A	C	1.9615e-09	0	missense_variant	77	benign	0	206	133
CAA	A	C	1.9615e-09	0	missense_variant	77	pathogenic	0	23	17
CAA	A	C	1.9615e-09	0	missense_variant	77	pathogenic	1	41	35
CAA	A	C	1.9615e-09	0	missense_variant	77	NA	NA	15	11
CAA	A	C	1.9615e-09	0	missense_variant	78	ambiguous	0	25	16
CAA	A	C	1.9615e-09	0	missense_variant	78	benign	0	191	127
CAA	A	C	1.9615e-09	0	missense_variant	78	pathogenic	0	30	18
CAA	A	C	1.9615e-09	0	missense_variant	78	pathogenic	1	44	30
CAA	A	C	1.9615e-09	0	missense_variant	78	NA	NA	9	6
CAA	A	C	1.9615e-09	0	missense_variant	79	ambiguous	0	30	18
CAA	A	C	1.9615e-09	0	missense_variant	79	benign	0	161	101
CAA	A	C	1.9615e-09	0	missense_variant	79	pathogenic	0	24	17
CAA	A	C	1.9615e-09	0	missense_variant	79	pathogenic	1	43	32
CAA	A	C	1.9615e-09	0	missense_variant	79	NA	NA	9	5
CAA	A	C	1.9615e-09	0	missense_variant	80	ambiguous	0	30	15
CAA	A	C	1.9615e-09	0	missense_variant	80	benign	0	182	115
CAA	A	C	1.9615e-09	0	missense_variant	80	pathogenic	0	23	16
CAA	A	C	1.9615e-09	0	missense_variant	80	pathogenic	1	40	25
CAA	A	C	1.9615e-09	0	missense_variant	80	NA	NA	15	7
CAA	A	C	1.9615e-09	0	missense_variant	81	ambiguous	0	32	23
CAA	A	C	1.9615e-09	0	missense_variant	81	benign	0	173	93
CAA	A	C	1.9615e-09	0	missense_variant	81	pathogenic	0	24	16
CAA	A	C	1.9615e-09	0	missense_variant	81	pathogenic	1	41	30
CAA	A	C	1.9615e-09	0	missense_variant	81	NA	NA	13	7
CAA	A	C	1.9615e-09	0	missense_variant	82	ambiguous	0	26	19
CAA	A	C	1.9615e-09	0	missense_variant	82	benign	0	161	91
CAA	A	C	1.9615e-09	0	missense_variant	82	pathogenic	0	28	19
CAA	A	C	1.9615e-09	0	missense_variant	82	pathogenic	1	44	28
CAA	A	C	1.9615e-09	0	missense_variant	82	NA	NA	10	7
CAA	A	C	1.9615e-09	0	missense_variant	83	ambiguous	0	31	14
CAA	A	C	1.9615e-09	0	missense_variant	83	benign	0	161	116
CAA	A	C	1.9615e-09	0	missense_variant	83	pathogenic	0	25	18
CAA	A	C	1.9615e-09	0	missense_variant	83	pathogenic	1	42	30
CAA	A	C	1.9615e-09	0	missense_variant	83	NA	NA	14	9
CAA	A	C	1.9615e-09	0	missense_variant	84	ambiguous	0	37	24
CAA	A	C	1.9615e-09	0	missense_variant	84	benign	0	165	109
CAA	A	C	1.9615e-09	0	missense_variant	84	pathogenic	0	23	17
CAA	A	C	1.9615e-09	0	missense_variant	84	pathogenic	1	34	23
CAA	A	C	1.9615e-09	0	missense_variant	84	NA	NA	5	3
CAA	A	C	1.9615e-09	0	missense_variant	85	ambiguous	0	26	24
CAA	A	C	1.9615e-09	0	missense_variant	85	benign	0	154	96
CAA	A	C	1.9615e-09	0	missense_variant	85	pathogenic	0	22	14
CAA	A	C	1.9615e-09	0	missense_variant	85	pathogenic	1	41	31
CAA	A	C	1.9615e-09	0	missense_variant	85	NA	NA	12	9
CAA	A	C	1.9615e-09	0	missense_variant	86	ambiguous	0	29	24
CAA	A	C	1.9615e-09	0	missense_variant	86	benign	0	150	98
CAA	A	C	1.9615e-09	0	missense_variant	86	pathogenic	0	22	12
CAA	A	C	1.9615e-09	0	missense_variant	86	pathogenic	1	35	27
CAA	A	C	1.9615e-09	0	missense_variant	86	NA	NA	14	10
CAA	A	C	1.9615e-09	0	missense_variant	87	ambiguous	0	20	12
CAA	A	C	1.9615e-09	0	missense_variant	87	benign	0	162	97
CAA	A	C	1.9615e-09	0	missense_variant	87	pathogenic	0	22	14
CAA	A	C	1.9615e-09	0	missense_variant	87	pathogenic	1	39	27
CAA	A	C	1.9615e-09	0	missense_variant	87	NA	NA	6	5
CAA	A	C	1.9615e-09	0	missense_variant	88	ambiguous	0	20	11
CAA	A	C	1.9615e-09	0	missense_variant	88	benign	0	157	91
CAA	A	C	1.9615e-09	0	missense_variant	88	pathogenic	0	29	22
CAA	A	C	1.9615e-09	0	missense_variant	88	pathogenic	1	47	38
CAA	A	C	1.9615e-09	0	missense_variant	88	NA	NA	8	5
CAA	A	C	1.9615e-09	0	missense_variant	89	ambiguous	0	19	12
CAA	A	C	1.9615e-09	0	missense_variant	89	benign	0	142	85
CAA	A	C	1.9615e-09	0	missense_variant	89	pathogenic	0	20	16
CAA	A	C	1.9615e-09	0	missense_variant	89	pathogenic	1	42	33
CAA	A	C	1.9615e-09	0	missense_variant	89	NA	NA	17	9
CAA	A	C	1.9615e-09	0	missense_variant	90	ambiguous	0	29	23
CAA	A	C	1.9615e-09	0	missense_variant	90	benign	0	148	95
CAA	A	C	1.9615e-09	0	missense_variant	90	pathogenic	0	23	14
CAA	A	C	1.9615e-09	0	missense_variant	90	pathogenic	1	40	30
CAA	A	C	1.9615e-09	0	missense_variant	90	NA	NA	10	9
CAA	A	C	1.9615e-09	0	missense_variant	91	ambiguous	0	22	16
CAA	A	C	1.9615e-09	0	missense_variant	91	benign	0	153	98
CAA	A	C	1.9615e-09	0	missense_variant	91	pathogenic	0	12	8
CAA	A	C	1.9615e-09	0	missense_variant	91	pathogenic	1	29	23
CAA	A	C	1.9615e-09	0	missense_variant	91	NA	NA	12	7
CAA	A	C	1.9615e-09	0	missense_variant	92	ambiguous	0	21	15
CAA	A	C	1.9615e-09	0	missense_variant	92	benign	0	150	93
CAA	A	C	1.9615e-09	0	missense_variant	92	pathogenic	0	16	10
CAA	A	C	1.9615e-09	0	missense_variant	92	pathogenic	1	27	14
CAA	A	C	1.9615e-09	0	missense_variant	92	NA	NA	3	1
CAA	A	C	1.9615e-09	0	missense_variant	93	ambiguous	0	19	12
CAA	A	C	1.9615e-09	0	missense_variant	93	benign	0	159	102
CAA	A	C	1.9615e-09	0	missense_variant	93	pathogenic	0	23	17
CAA	A	C	1.9615e-09	0	missense_variant	93	pathogenic	1	35	27
CAA	A	C	1.9615e-09	0	missense_variant	93	NA	NA	10	6
CAA	A	C	1.9615e-09	0	missense_variant	94	ambiguous	0	20	12
CAA	A	C	1.9615e-09	0	missense_variant	94	benign	0	138	96
CAA	A	C	1.9615e-09	0	missense_variant	94	pathogenic	0	25	14
CAA	A	C	1.9615e-09	0	missense_variant	94	pathogenic	1	38	28
CAA	A	C	1.9615e-09	0	missense_variant	94	NA	NA	11	7
CAA	A	C	1.9615e-09	0	missense_variant	95	ambiguous	0	28	15
CAA	A	C	1.9615e-09	0	missense_variant	95	benign	0	125	79
CAA	A	C	1.9615e-09	0	missense_variant	95	pathogenic	0	14	11
CAA	A	C	1.9615e-09	0	missense_variant	95	pathogenic	1	25	11
CAA	A	C	1.9615e-09	0	missense_variant	95	NA	NA	11	9
CAA	A	C	1.9615e-09	0	missense_variant	96	ambiguous	0	23	11
CAA	A	C	1.9615e-09	0	missense_variant	96	benign	0	136	79
CAA	A	C	1.9615e-09	0	missense_variant	96	pathogenic	0	17	9
CAA	A	C	1.9615e-09	0	missense_variant	96	pathogenic	1	33	23
CAA	A	C	1.9615e-09	0	missense_variant	96	NA	NA	4	1
CAA	A	C	1.9615e-09	0	missense_variant	97	ambiguous	0	20	14
CAA	A	C	1.9615e-09	0	missense_variant	97	benign	0	135	86
CAA	A	C	1.9615e-09	0	missense_variant	97	pathogenic	0	30	17
CAA	A	C	1.9615e-09	0	missense_variant	97	pathogenic	1	29	25
CAA	A	C	1.9615e-09	0	missense_variant	97	NA	NA	14	10
CAA	A	C	1.9615e-09	0	missense_variant	98	ambiguous	0	17	11
CAA	A	C	1.9615e-09	0	missense_variant	98	benign	0	125	75
CAA	A	C	1.9615e-09	0	missense_variant	98	pathogenic	0	22	14
CAA	A	C	1.9615e-09	0	missense_variant	98	pathogenic	1	31	22
CAA	A	C	1.9615e-09	0	missense_variant	98	NA	NA	11	7
CAA	A	C	1.9615e-09	0	missense_variant	99	ambiguous	0	15	9
CAA	A	C	1.9615e-09	0	missense_variant	99	benign	0	125	67
CAA	A	C	1.9615e-09	0	missense_variant	99	pathogenic	0	7	4
CAA	A	C	1.9615e-09	0	missense_variant	99	pathogenic	1	19	13
CAA	A	C	1.9615e-09	0	missense_variant	99	NA	NA	10	6
CAA	A	C	1.9615e-09	0	missense_variant	100	ambiguous	0	636	403
CAA	A	C	1.9615e-09	0	missense_variant	100	benign	0	4189	2604
CAA	A	C	1.9615e-09	0	missense_variant	100	pathogenic	0	516	345
CAA	A	C	1.9615e-09	0	missense_variant	100	pathogenic	1	865	605
CAA	A	C	1.9615e-09	0	missense_variant	100	NA	NA	285	178
CAA	A	G	3.8238e-09	0	missense_variant	9	benign	0	2	1
CAA	A	G	3.8238e-09	0	missense_variant	10	benign	0	1	0
CAA	A	G	3.8238e-09	0	missense_variant	12	benign	0	1	1
CAA	A	G	3.8238e-09	0	missense_variant	13	benign	0	1	1
CAA	A	G	3.8238e-09	0	missense_variant	14	benign	0	3	2
CAA	A	G	3.8238e-09	0	missense_variant	14	pathogenic	1	1	1
CAA	A	G	3.8238e-09	0	missense_variant	14	NA	NA	1	0
CAA	A	G	3.8238e-09	0	missense_variant	15	ambiguous	0	1	1
CAA	A	G	3.8238e-09	0	missense_variant	15	benign	0	10	7
CAA	A	G	3.8238e-09	0	missense_variant	15	pathogenic	0	1	1
CAA	A	G	3.8238e-09	0	missense_variant	15	pathogenic	1	4	3
CAA	A	G	3.8238e-09	0	missense_variant	15	NA	NA	2	2
CAA	A	G	3.8238e-09	0	missense_variant	16	ambiguous	0	6	4
CAA	A	G	3.8238e-09	0	missense_variant	16	benign	0	11	8
CAA	A	G	3.8238e-09	0	missense_variant	16	pathogenic	0	2	1
CAA	A	G	3.8238e-09	0	missense_variant	16	pathogenic	1	7	5
CAA	A	G	3.8238e-09	0	missense_variant	17	ambiguous	0	5	4
CAA	A	G	3.8238e-09	0	missense_variant	17	benign	0	27	15
CAA	A	G	3.8238e-09	0	missense_variant	17	pathogenic	0	3	2
CAA	A	G	3.8238e-09	0	missense_variant	17	pathogenic	1	6	3
CAA	A	G	3.8238e-09	0	missense_variant	17	NA	NA	2	2
CAA	A	G	3.8238e-09	0	missense_variant	18	ambiguous	0	8	3
CAA	A	G	3.8238e-09	0	missense_variant	18	benign	0	38	20
CAA	A	G	3.8238e-09	0	missense_variant	18	pathogenic	0	5	2
CAA	A	G	3.8238e-09	0	missense_variant	18	pathogenic	1	7	6
CAA	A	G	3.8238e-09	0	missense_variant	18	NA	NA	5	3
CAA	A	G	3.8238e-09	0	missense_variant	19	ambiguous	0	15	11
CAA	A	G	3.8238e-09	0	missense_variant	19	benign	0	53	31
CAA	A	G	3.8238e-09	0	missense_variant	19	pathogenic	0	10	6
CAA	A	G	3.8238e-09	0	missense_variant	19	pathogenic	1	12	6
CAA	A	G	3.8238e-09	0	missense_variant	19	NA	NA	4	0
CAA	A	G	3.8238e-09	0	missense_variant	20	ambiguous	0	7	2
CAA	A	G	3.8238e-09	0	missense_variant	20	benign	0	59	29
CAA	A	G	3.8238e-09	0	missense_variant	20	pathogenic	0	10	7
CAA	A	G	3.8238e-09	0	missense_variant	20	pathogenic	1	9	3
CAA	A	G	3.8238e-09	0	missense_variant	20	NA	NA	6	4
CAA	A	G	3.8238e-09	0	missense_variant	21	ambiguous	0	14	6
CAA	A	G	3.8238e-09	0	missense_variant	21	benign	0	80	53
CAA	A	G	3.8238e-09	0	missense_variant	21	pathogenic	0	12	7
CAA	A	G	3.8238e-09	0	missense_variant	21	pathogenic	1	23	14
CAA	A	G	3.8238e-09	0	missense_variant	21	NA	NA	11	6
CAA	A	G	3.8238e-09	0	missense_variant	22	ambiguous	0	23	17
CAA	A	G	3.8238e-09	0	missense_variant	22	benign	0	86	62
CAA	A	G	3.8238e-09	0	missense_variant	22	pathogenic	0	13	9
CAA	A	G	3.8238e-09	0	missense_variant	22	pathogenic	1	18	10
CAA	A	G	3.8238e-09	0	missense_variant	22	NA	NA	9	4
CAA	A	G	3.8238e-09	0	missense_variant	23	ambiguous	0	19	9
CAA	A	G	3.8238e-09	0	missense_variant	23	benign	0	97	57
CAA	A	G	3.8238e-09	0	missense_variant	23	pathogenic	0	17	13
CAA	A	G	3.8238e-09	0	missense_variant	23	pathogenic	1	29	19
CAA	A	G	3.8238e-09	0	missense_variant	23	NA	NA	5	3
CAA	A	G	3.8238e-09	0	missense_variant	24	ambiguous	0	29	17
CAA	A	G	3.8238e-09	0	missense_variant	24	benign	0	120	66
CAA	A	G	3.8238e-09	0	missense_variant	24	pathogenic	0	15	12
CAA	A	G	3.8238e-09	0	missense_variant	24	pathogenic	1	27	21
CAA	A	G	3.8238e-09	0	missense_variant	24	NA	NA	12	7
CAA	A	G	3.8238e-09	0	missense_variant	25	ambiguous	0	29	19
CAA	A	G	3.8238e-09	0	missense_variant	25	benign	0	139	87
CAA	A	G	3.8238e-09	0	missense_variant	25	pathogenic	0	16	11
CAA	A	G	3.8238e-09	0	missense_variant	25	pathogenic	1	32	24
CAA	A	G	3.8238e-09	0	missense_variant	25	NA	NA	9	5
CAA	A	G	3.8238e-09	0	missense_variant	26	ambiguous	0	31	25
CAA	A	G	3.8238e-09	0	missense_variant	26	benign	0	157	96
CAA	A	G	3.8238e-09	0	missense_variant	26	pathogenic	0	14	9
CAA	A	G	3.8238e-09	0	missense_variant	26	pathogenic	1	40	30
CAA	A	G	3.8238e-09	0	missense_variant	26	NA	NA	13	7
CAA	A	G	3.8238e-09	0	missense_variant	27	ambiguous	0	39	22
CAA	A	G	3.8238e-09	0	missense_variant	27	benign	0	182	103
CAA	A	G	3.8238e-09	0	missense_variant	27	pathogenic	0	24	15
CAA	A	G	3.8238e-09	0	missense_variant	27	pathogenic	1	56	39
CAA	A	G	3.8238e-09	0	missense_variant	27	NA	NA	12	9
CAA	A	G	3.8238e-09	0	missense_variant	28	ambiguous	0	26	19
CAA	A	G	3.8238e-09	0	missense_variant	28	benign	0	201	117
CAA	A	G	3.8238e-09	0	missense_variant	28	pathogenic	0	26	22
CAA	A	G	3.8238e-09	0	missense_variant	28	pathogenic	1	50	41
CAA	A	G	3.8238e-09	0	missense_variant	28	NA	NA	15	10
CAA	A	G	3.8238e-09	0	missense_variant	29	ambiguous	0	35	19
CAA	A	G	3.8238e-09	0	missense_variant	29	benign	0	236	139
CAA	A	G	3.8238e-09	0	missense_variant	29	pathogenic	0	29	22
CAA	A	G	3.8238e-09	0	missense_variant	29	pathogenic	1	49	28
CAA	A	G	3.8238e-09	0	missense_variant	29	NA	NA	20	10
CAA	A	G	3.8238e-09	0	missense_variant	30	ambiguous	0	45	30
CAA	A	G	3.8238e-09	0	missense_variant	30	benign	0	201	104
CAA	A	G	3.8238e-09	0	missense_variant	30	pathogenic	0	24	13
CAA	A	G	3.8238e-09	0	missense_variant	30	pathogenic	1	64	46
CAA	A	G	3.8238e-09	0	missense_variant	30	NA	NA	19	13
CAA	A	G	3.8238e-09	0	missense_variant	31	ambiguous	0	41	26
CAA	A	G	3.8238e-09	0	missense_variant	31	benign	0	229	139
CAA	A	G	3.8238e-09	0	missense_variant	31	pathogenic	0	27	20
CAA	A	G	3.8238e-09	0	missense_variant	31	pathogenic	1	48	35
CAA	A	G	3.8238e-09	0	missense_variant	31	NA	NA	19	11
CAA	A	G	3.8238e-09	0	missense_variant	32	ambiguous	0	36	21
CAA	A	G	3.8238e-09	0	missense_variant	32	benign	0	228	143
CAA	A	G	3.8238e-09	0	missense_variant	32	pathogenic	0	30	14
CAA	A	G	3.8238e-09	0	missense_variant	32	pathogenic	1	54	42
CAA	A	G	3.8238e-09	0	missense_variant	32	NA	NA	18	7
CAA	A	G	3.8238e-09	0	missense_variant	33	ambiguous	0	52	32
CAA	A	G	3.8238e-09	0	missense_variant	33	benign	0	216	122
CAA	A	G	3.8238e-09	0	missense_variant	33	pathogenic	0	33	23
CAA	A	G	3.8238e-09	0	missense_variant	33	pathogenic	1	65	55
CAA	A	G	3.8238e-09	0	missense_variant	33	NA	NA	19	12
CAA	A	G	3.8238e-09	0	missense_variant	34	ambiguous	0	37	24
CAA	A	G	3.8238e-09	0	missense_variant	34	benign	0	320	182
CAA	A	G	3.8238e-09	0	missense_variant	34	pathogenic	0	52	33
CAA	A	G	3.8238e-09	0	missense_variant	34	pathogenic	1	72	53
CAA	A	G	3.8238e-09	0	missense_variant	34	NA	NA	22	14
CAA	A	G	3.8238e-09	0	missense_variant	35	ambiguous	0	51	33
CAA	A	G	3.8238e-09	0	missense_variant	35	benign	0	286	172
CAA	A	G	3.8238e-09	0	missense_variant	35	pathogenic	0	35	22
CAA	A	G	3.8238e-09	0	missense_variant	35	pathogenic	1	81	66
CAA	A	G	3.8238e-09	0	missense_variant	35	NA	NA	30	20
CAA	A	G	3.8238e-09	0	missense_variant	36	ambiguous	0	49	33
CAA	A	G	3.8238e-09	0	missense_variant	36	benign	0	306	160
CAA	A	G	3.8238e-09	0	missense_variant	36	pathogenic	0	53	34
CAA	A	G	3.8238e-09	0	missense_variant	36	pathogenic	1	74	51
CAA	A	G	3.8238e-09	0	missense_variant	36	NA	NA	25	16
CAA	A	G	3.8238e-09	0	missense_variant	37	ambiguous	0	59	39
CAA	A	G	3.8238e-09	0	missense_variant	37	benign	0	337	216
CAA	A	G	3.8238e-09	0	missense_variant	37	pathogenic	0	44	34
CAA	A	G	3.8238e-09	0	missense_variant	37	pathogenic	1	75	53
CAA	A	G	3.8238e-09	0	missense_variant	37	NA	NA	24	12
CAA	A	G	3.8238e-09	0	missense_variant	38	ambiguous	0	55	35
CAA	A	G	3.8238e-09	0	missense_variant	38	benign	0	351	199
CAA	A	G	3.8238e-09	0	missense_variant	38	pathogenic	0	51	29
CAA	A	G	3.8238e-09	0	missense_variant	38	pathogenic	1	74	59
CAA	A	G	3.8238e-09	0	missense_variant	38	NA	NA	30	22
CAA	A	G	3.8238e-09	0	missense_variant	39	ambiguous	0	58	41
